seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff_ms,red_norm,ir_norm,red_corrected_norm,ir_corrected_norm,red_dc,ir_dc,red_ac,ir_ac,red_ac_dc_ratio,ir_ac_dc_ratio,red_ir_ratio,corrected_red_ir_ratio,ratio_of_ratios,red_corrected_roll_mean,red_corrected_roll_std,red_corrected_roll_min,red_corrected_roll_max,red_corrected_roll_range,red_corrected_roll_median,red_corrected_roll_rms,ir_corrected_roll_mean,ir_corrected_roll_std,ir_corrected_roll_min,ir_corrected_roll_max,ir_corrected_roll_range,ir_corrected_roll_median,ir_corrected_roll_rms,red_diff_1,ir_diff_1,red_diff_2,ir_diff_2,red_abs_diff,ir_abs_diff,red_outlier_flag,ir_outlier_flag,red_corrected_outlier_flag,ir_corrected_outlier_flag,signal_quality_score
60,136282,40591,100929,-6.408273618622272,18.297037211801754,26.0,0.42547876769358867,0.9093821510297483,0.3354057332372166,0.4211877904931692,40548.64,100764.42,42.36000000000058,164.58000000000175,0.0010446712886055015,0.0016333146164092618,0.40217380534831415,-0.35023558975378144,0.6396019959107112,-54.62182172626916,22.358061787654957,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,58.93580131854419,-163.53058247892534,82.67220539518907,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,182.8667577223997,4.0,17.0,12.0,10.0,4.0,17.0,0,0,0,0,100
61,136296,40587,100911,-10.531765840519268,0.7261906960054478,14.0,0.4221482098251457,0.9011441647597254,0.32928936815431215,0.4106118483750916,40548.84,100765.44,38.16000000000349,145.55999999999767,0.0009410873405997186,0.001444542890895903,0.402205904212623,-14.502755128165756,0.6514776034210087,-54.1109184049254,23.070978499620317,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,58.733432886013375,-161.68652128768173,85.29881515851896,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,182.4086107512751,-4.0,-18.0,0.0,-1.0,4.0,18.0,0,0,0,0,100
62,136319,40598,100906,0.6469603725696533,-4.498535791762387,23.0,0.43130724396336384,0.8988558352402746,0.3458707431155657,0.40746707075337923,40549.32,100766.64,48.68000000000029,139.36000000000058,0.0012005133501622293,0.0013829973888183687,0.40233484629258914,-0.14381576639989216,0.8680517836609558,-53.32563741710441,24.24735021299512,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,58.47904683256293,-159.6655435546087,87.8159894696879,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,181.7979671090911,11.0,-5.0,7.0,-23.0,11.0,5.0,0,0,0,0,100
63,136330,40584,100908,-12.175431510761976,-3.062214962471458,11.0,0.4196502914238135,0.8997711670480549,0.3268513232223839,0.40833159631507676,40549.5,100768.02,34.5,139.97999999999593,0.0008508119705545075,0.0013891311945991983,0.40218813176358664,3.9760211676764214,0.6124777658599695,-52.814236781501286,24.8449422911415,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,58.26035823022059,-157.49726799907646,90.33249817435534,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,181.11363959973974,-14.0,2.0,-3.0,-3.0,14.0,2.0,0,0,0,0,100
64,136350,40587,100907,-8.274535122461476,-4.524952273771108,20.0,0.4221482098251457,0.8993135011441648,0.332637512495333,0.4074511705982879,40549.72,100769.22,37.279999999998836,137.77999999999884,0.0009193651645436475,0.0013672825888698835,0.4022218478400904,1.8286458335538323,0.6724031828003759,-52.24195269345253,25.539115586540838,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,58.03811779915654,-155.5361272980421,92.58538130949628,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,180.53281881822232,3.0,-1.0,-11.0,1.0,3.0,1.0,0,0,0,0,100
65,136380,40571,100890,-24.733778039601145,-21.46879045923158,30.0,0.40882597835137385,0.891533180778032,0.3082235611036353,0.3972526265642026,40549.98,100771.32,21.0199999999968,118.67999999999302,0.0005183726354488164,0.0011777160406353019,0.40213103379918724,1.152080648724466,0.44015078131158664,-51.665015337247375,25.832403144967618,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,57.6475550305237,-152.68945923629326,94.49448054091292,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,179.0661712259317,-16.0,-17.0,-13.0,-18.0,16.0,17.0,0,0,0,0,100
66,136400,40580,100879,-17.431755257077075,-31.33413026867707,20.0,0.4163197335553705,0.8864988558352402,0.31905463214202257,0.39131465068432325,40550.42,100773.14,29.580000000001746,105.86000000000058,0.0007294622349164755,0.0010504783318253314,0.4022640985735386,0.5563184651243567,0.6944095968633145,-50.98758436556984,26.282289832991534,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,57.2422688502488,-150.1061290986203,96.02971026448263,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,177.6770135425023,9.0,-11.0,-7.0,-28.0,9.0,11.0,0,0,0,0,100
67,136420,40582,100862,-14.226052877427817,-47.45522976748728,20.0,0.417985012489592,0.8787185354691075,0.3238096419846386,0.38161131538821735,40550.82,100775.2,31.18000000000029,86.80000000000291,0.0007689117014156629,0.0008613230239186121,0.4023517281037457,0.2997784005499522,0.8927100287154506,-50.31127267702445,26.78982479038171,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,56.873236029219136,-147.28372981826172,96.94545054963015,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,175.79234637436318,2.0,-17.0,11.0,-28.0,2.0,17.0,0,0,0,0,100
68,136443,40579,100842,-17.448145308516857,-67.98187048964827,23.0,0.4154870940882598,0.8695652173913043,0.3190303208221658,0.36925627239350545,40551.34,100776.62,27.660000000003492,65.38000000000466,0.0006820982981081142,0.0006487615877572066,0.40240177703734553,0.2566588001013258,1.0513851482270302,-49.52879112542471,27.17186896016353,-79.44016926905209,0.9945161543845132,80.4346854234366,-62.13563428688195,56.36173705519093,-145.12036702677068,97.49349685906593,-247.33882467086707,18.297037211801754,265.63586188266885,-204.30614183108835,174.28368603285034,-3.0,-20.0,-1.0,-37.0,3.0,20.0,0,0,0,0,100
69,136460,40581,100852,-14.993812705027992,-58.061098681694745,17.0,0.41715237302248126,0.8741418764302059,0.32267082586740325,0.37522761294976414,40552.1,100779.16,28.900000000001455,72.83999999999651,0.0007126634625580785,0.0007227684771335314,0.40238170784912547,0.2582419734636399,0.986019015915679,-48.4875482915834,27.482263900901483,-79.44016926905209,0.9945161543845132,80.4346854234366,-61.54411320581869,55.59866609789347,-141.85987000721315,97.62706204986675,-247.33882467086707,18.297037211801754,265.63586188266885,-202.3552887365579,171.65268741870068,2.0,10.0,-1.0,-10.0,2.0,10.0,0,0,0,0,100
70,136479,40578,100895,-17.69085235205923,-15.371765806073125,19.0,0.414654454621149,0.8938215102974828,0.318670314107805,0.4009224429140482,40553.0,100782.74,25.0,112.25999999999476,0.0006164772026730452,0.0011138812062461763,0.4021804846622727,1.1508666327111148,0.5534496849539258,-47.28866135635249,27.492281315647563,-79.44016926905209,0.9945161543845132,80.4346854234366,-61.146725727769194,54.56121804153308,-137.59553390552813,98.41491340115216,-247.33882467086707,18.297037211801754,265.63586188266885,-200.1264030550451,168.595125157605,-3.0,43.0,-1.0,53.0,3.0,43.0,0,0,0,0,100
71,136495,40514,100862,-81.8582102025153,-48.05371305047055,16.0,0.3613655287260616,0.8787185354691075,0.22349104229188405,0.381251086610749,40552.26,100786.0,-38.26000000000204,76.0,-0.000943473927223835,0.0007540729863274662,0.4016775396085741,1.7034731554779143,-1.251170568805019,-47.76922934252734,27.887471277855177,-81.8582102025153,0.9945161543845132,82.85272635689981,-61.54411320581869,55.17296534686811,-133.66616389262398,97.97976563329719,-247.33882467086707,18.297037211801754,265.63586188266885,-197.24941633393001,165.15046822172363,-64.0,-33.0,-67.0,10.0,64.0,33.0,0,0,0,0,100
72,136517,40562,100842,-35.29731303072194,-66.49079080219974,22.0,0.4013322231473772,0.8695652173913043,0.2925546976512852,0.3701537574665052,40552.52,100788.84,9.480000000003201,53.16000000000349,0.0002337709222510266,0.0005274393474515978,0.4022331964855913,0.5308601778511888,0.44321858689634336,-47.291497749027066,27.892535920011905,-81.8582102025153,0.9945161543845132,82.85272635689981,-61.54411320581869,54.76239081883116,-130.1393734409496,97.1402831460432,-247.33882467086707,18.297037211801754,265.63586188266885,-194.5210596292934,161.81398714914144,48.0,-20.0,-16.0,-53.0,48.0,20.0,0,0,0,0,100
73,136537,40568,100861,-27.909167588985653,-47.31234510823555,20.0,0.4063280599500416,0.8782608695652174,0.303513514201803,0.3816973180679658,40552.94,100792.18,15.059999999997672,68.82000000000698,0.0003713664163436158,0.0006827910657355262,0.4022169123843706,0.5898918670198736,0.5438946626279696,-46.61441487649615,27.9449180218027,-81.8582102025153,0.9945161543845132,82.85272635689981,-61.146725727769194,54.20520038389742,-126.13884384969701,96.33062637140867,-243.95685965705871,18.297037211801754,262.25389686886047,-184.1505035883486,158.12971167147563,6.0,19.0,54.0,-1.0,6.0,19.0,0,0,0,0,100
74,136559,40565,100859,-29.700775632323367,-49.21159601122342,22.0,0.4038301415487094,0.8773455377574371,0.3008560267400029,0.3805541535881186,40553.54,100794.64,11.459999999999127,64.36000000000058,0.0002825893867711457,0.0006385260168596324,0.402195143715484,0.6035320542245708,0.44256518812023204,-45.73925129511027,27.771718850764202,-81.8582102025153,0.9945161543845132,82.85272635689981,-60.162944561261234,53.36592648502057,-123.06328637030973,96.28176330502627,-243.95685965705871,18.297037211801754,262.25389686886047,-161.10400991363588,155.6577875934367,-3.0,-2.0,3.0,17.0,3.0,2.0,0,0,0,0,100
75,136570,40568,100850,-26.685358814846403,-58.30121233519132,11.0,0.4063280599500416,0.8732265446224257,0.3053287865126245,0.3750830878639149,40554.08,100797.18,13.919999999998254,52.820000000006985,0.00034324536520118944,0.0005240225966639839,0.40226078334159643,0.4577153329406633,0.6550201601731437,-44.946621043098766,27.737968254458526,-81.8582102025153,0.9945161543845132,82.85272635689981,-57.492017295705594,52.6707293325199,-119.91589021972752,95.76345731776634,-243.95685965705871,18.297037211801754,262.25389686886047,-120.80689015588779,152.86283946562148,3.0,-9.0,0.0,-11.0,3.0,9.0,0,0,0,0,100
76,136602,40563,100840,-30.505883137294152,-67.85645604128764,32.0,0.4021648626144879,0.8686498855835241,0.2996618129119185,0.3693317597040024,40554.54,100799.58,8.459999999999127,40.419999999998254,0.0002086079634980233,0.0004009937342992724,0.40225109083696947,0.4495649333459542,0.5202274889969567,-44.22268485183149,27.63071100380955,-81.8582102025153,0.9945161543845132,82.85272635689981,-50.51262678455984,51.99839345853801,-116.90627898428691,94.96851534726181,-243.95685965705871,18.297037211801754,262.25389686886047,-81.30682647128043,150.01905410670258,-5.0,-10.0,-2.0,-19.0,5.0,10.0,0,0,0,0,100
77,136620,40571,100845,-23.139600290079223,-62.27813864801245,18.0,0.40882597835137385,0.8709382151029749,0.31058820073393234,0.3726893646898809,40555.4,100802.2,15.599999999998545,42.80000000000291,0.00038465900965096,0.0004245939076726789,0.4023104764737964,0.3715525350052783,0.9059456640802654,-43.096673472252036,27.31157469467575,-81.8582102025153,0.9945161543845132,82.85272635689981,-40.34794243576022,50.875602546119374,-113.69577157105513,94.02415765234285,-243.95685965705871,18.297037211801754,262.25389686886047,-67.91916326546796,146.93692473617895,8.0,5.0,3.0,-5.0,8.0,5.0,0,0,0,0,100
78,136631,40554,100840,-40.592316070904,-66.92940097529988,11.0,0.3946711074104913,0.8686498855835241,0.2847006336768554,0.36988975676517655,40555.8,100804.58,-1.8000000000029104,35.419999999998254,-4.438329412816195e-05,0.0003513729237302338,0.40216184053946846,0.6064945372196665,-0.12631392782625783,-42.4263911947061,26.943776077177194,-81.8582102025153,0.9945161543845132,82.85272635689981,-37.944814550812964,50.11433325623879,-110.76299590449356,93.12807779629473,-243.95685965705871,18.297037211801754,262.25389686886047,-67.39292850829376,144.1104554093523,-17.0,-5.0,-9.0,0.0,17.0,5.0,0,0,0,0,100
79,136659,40557,100850,-37.28276368113136,-57.14860141471094,28.0,0.3971690258118235,0.8732265446224257,0.2896096839642198,0.3757768476306231,40556.16,100807.2,0.8399999999965075,42.80000000000291,2.0712020072820194e-05,0.00042457284797120553,0.40215171046108084,0.6523827837986984,0.04878319509076304,-41.83988453514144,26.72493634794712,-81.8582102025153,0.9945161543845132,82.85272635689981,-36.29003835592665,49.50266372893237,-107.61261078841821,92.20110469040847,-243.95685965705871,18.297037211801754,262.25389686886047,-66.7100958887498,141.1081033559328,3.0,10.0,-14.0,5.0,3.0,10.0,0,0,0,0,100
80,136679,40559,100845,-36.21437353995676,-61.29692506571517,20.0,0.398834304746045,0.8709382151029749,0.29119442422872155,0.37327995991490426,40556.52,100809.74,2.4800000000032014,35.25999999999476,6.114923075261886e-05,0.00034976779029481436,0.4021914819772919,0.5908024505492253,0.17482807865491853,-41.31254597409271,26.566982965974695,-81.8582102025153,0.9945161543845132,82.85272635689981,-35.75584328533935,48.97361480529721,-104.52970289696908,91.09244263781252,-243.95685965705871,18.297037211801754,262.25389686886047,-64.3844647251061,138.05192947343158,2.0,-5.0,5.0,5.0,2.0,5.0,0,0,0,0,100
81,136700,40527,100836,-67.8664081678476,-70.11629656109933,21.0,0.37218984179850123,0.8668192219679633,0.2442450451628738,0.36797155531589115,40556.3,100812.38,-29.30000000000291,23.619999999995343,-0.0007224524919680274,0.000234296621109385,0.40191003213138166,0.9679120475039468,-3.083495137690181,-41.35139135231711,26.60509627301929,-81.8582102025153,0.9945161543845132,82.85272635689981,-35.75584328533935,49.02664674965216,-101.36502512888782,89.43653931501713,-243.95685965705871,18.297037211801754,262.25389686886047,-64.3844647251061,134.58746224197012,-32.0,-9.0,-30.0,-14.0,32.0,9.0,0,0,0,0,100
82,136720,40570,100820,-24.056234563032767,-86.3242893563124,20.0,0.4079933388842631,0.8594965675057208,0.30922855954651485,0.3582159186993919,40557.12,100814.46,12.87999999999738,5.539999999993597,0.00031757679046237456,5.4952434402699737e-05,0.4024003173973418,0.2786728363756136,5.779121414988167,-40.30983311499154,26.232386299236964,-81.8582102025153,0.9945161543845132,82.85272635689981,-34.84517080258775,47.950578462535944,-98.79946210713808,87.94945666921937,-243.95685965705871,18.297037211801754,262.25389686886047,-64.3844647251061,131.68803477348462,43.0,-16.0,11.0,-25.0,43.0,16.0,0,0,0,0,100
83,136730,40559,100801,-34.83502012283286,-104.86763890999548,10.0,0.398834304746045,0.8508009153318078,0.29324041549619156,0.3470546242575605,40557.44,100816.38,1.5599999999976717,-15.380000000004657,3.846396616743245e-05,-0.00015255457496098012,0.4023670400095237,0.332180837529208,-0.25213249866331855,-39.78003521352608,26.066270357933263,-81.8582102025153,0.9945161543845132,82.85272635689981,-34.61402434864321,47.416375261662374,-96.40080163596812,86.05801094783,-243.95685965705871,18.297037211801754,262.25389686886047,-64.3844647251061,128.65059727567598,-11.0,-19.0,32.0,-35.0,11.0,19.0,0,0,0,0,100
84,136753,40573,100865,-20.42324663445507,-40.060394225623256,23.0,0.4104912572855953,0.880091533180778,0.3146173609112823,0.38606228777552654,40558.2,100819.6,14.80000000000291,45.39999999999418,0.0003649077128670136,0.0004503092652618556,0.4022505328904972,0.5098114242069051,0.8103491111932133,-38.83202162874441,25.886865726980137,-81.8582102025153,0.9945161543845132,82.85272635689981,-32.44945585587386,46.52583287377711,-92.71968395760321,84.40409947075301,-243.95685965705871,18.297037211801754,262.25389686886047,-62.266447592449566,124.81390451595213,14.0,64.0,3.0,45.0,14.0,64.0,0,0,0,0,100
85,136768,40568,100841,-26.16016077265536,-63.57556844518392,15.0,0.4063280599500416,0.8691075514874141,0.306107811376503,0.37190843803248747,40558.92,100822.64,9.080000000001746,18.360000000000582,0.00022387183879653963,0.00018210195646533935,0.40229668488015785,0.4114813506577005,1.2293763512593046,-37.91793201139712,25.50070232025549,-81.8582102025153,0.9945161543845132,82.85272635689981,-30.10332938480876,45.55271309670471,-89.2432983399597,81.86509080238777,-243.95685965705871,18.297037211801754,262.25389686886047,-62.266447592449566,120.54966415895393,-5.0,-24.0,9.0,40.0,5.0,24.0,0,0,0,0,100
86,136795,40569,100839,-25.10315757754438,-65.6990951877858,27.0,0.4071606994171524,0.8681922196796339,0.3076756614140911,0.3706302812916749,40559.36,100825.24,9.639999999999418,13.759999999994761,0.00023767633414332518,0.00013647376391065134,0.40231458066819387,0.3820928964971703,1.7415533017681746,-37.30746152838159,25.433382385670143,-81.8582102025153,0.9945161543845132,82.85272635689981,-28.804971610654512,45.00851571065051,-86.23456911685075,79.84587491371293,-243.95685965705871,18.297037211801754,262.25389686886047,-62.266447592449566,116.97973062326001,1.0,-2.0,-4.0,-26.0,1.0,2.0,0,0,0,0,100
87,136817,40558,100848,-34.80173423084012,-56.44734887194135,22.0,0.3980016652789342,0.8723112128146453,0.29328978837155595,0.376198933515661,40560.06,100828.6,-2.0599999999976717,19.39999999999418,-5.0788879503572526e-05,0.00019240572615303772,0.4021696017769316,0.6165344329951206,-0.26396760906780664,-36.42124495144608,24.708642296175054,-81.8582102025153,0.9945161543845132,82.85272635689981,-28.804971610654512,43.87269934539201,-82.48437890114839,76.62532545059224,-225.60715685726356,18.297037211801754,243.9041940690653,-61.77584080130093,112.06107465623028,-11.0,9.0,-10.0,7.0,11.0,9.0,0,0,0,0,100
88,136837,40559,100850,-34.01932308708319,-53.874474490457885,20.0,0.398834304746045,0.8732265446224257,0.2944503367472113,0.3777475538687664,40560.72,100831.34,-1.7200000000011642,18.660000000003492,-4.240555887570941e-05,0.000185061509645746,0.4021715418939018,0.6314553117935027,-0.22914305063697066,-35.59192405410158,24.058053964345817,-81.8582102025153,0.9945161543845132,82.85272635689981,-28.804971610654512,42.825217094759516,-79.34193784545248,74.43802957196559,-225.60715685726356,18.297037211801754,243.9041940690653,-59.79906870045325,108.2836226892014,1.0,2.0,-10.0,11.0,1.0,2.0,0,0,0,0,100
89,136857,40577,100851,-15.690924603863294,-52.56243648852124,20.0,0.4138218151540383,0.8736842105263158,0.32163680163564373,0.37853727324584513,40561.74,100834.42,15.260000000002037,16.580000000001746,0.00037621660214778846,0.0001644279800488935,0.4023460352401067,0.2985197348545654,2.2880327425777445,-34.41513944143437,23.548183732220796,-81.8582102025153,0.9945161543845132,82.85272635689981,-27.297263201916028,41.56715579298241,-75.88104343807763,71.46209641491093,-216.6826172186526,18.297037211801754,234.97965443045436,-58.181155508443034,103.74308339732904,18.0,1.0,19.0,3.0,18.0,1.0,0,0,0,0,100
90,136877,40560,100863,-32.36698073990683,-40.65752430687391,20.0,0.3996669442131557,0.8791762013729977,0.2969012517710366,0.38570287349400095,40562.42,100837.6,-2.4199999999982538,25.39999999999418,-5.966113461667854e-05,0.0002518901679531661,0.4021296213675976,0.7960883327673395,-0.23685376488284104,-33.58062160395951,22.84213004317782,-81.8582102025153,0.9945161543845132,82.85272635689981,-27.297263201916028,40.48438951150887,-72.36054157984205,68.66521063574271,-216.11904909222932,18.297037211801754,234.41608630403107,-57.60485004820284,99.2807176965696,-17.0,12.0,1.0,13.0,17.0,12.0,0,0,0,0,100
91,136895,40579,100870,-13.820509895074544,-32.911637478228535,18.0,0.4154870940882598,0.8823798627002288,0.3244111828154204,0.39036514464179606,40563.38,100840.64,15.62000000000262,29.360000000000582,0.0003850763915630951,0.0002911524559939384,0.4022900763358779,0.41992775060848875,1.3225936571564147,-32.48918336940585,22.44513540485407,-81.8582102025153,0.9945161543845132,82.85272635689981,-26.42275979375088,39.3605825323542,-68.98435217955605,66.28367818749896,-216.11904909222932,18.297037211801754,234.41608630403107,-56.79797514332614,95.20764843128765,19.0,7.0,2.0,19.0,19.0,7.0,0,0,0,0,100
92,136906,40572,100859,-20.68307858220788,-43.81869559282456,11.0,0.4096586178184846,0.8773455377574371,0.3142319528718978,0.3838001555734109,40564.36,100843.72,7.639999999999418,15.279999999998836,0.00018834267322347543,0.00015152158210743154,0.4022645475366601,0.4720149311243942,1.243008887604784,-31.3882296532341,21.61554896248453,-81.8582102025153,0.9945161543845132,82.85272635689981,-25.63165917509987,37.9882650113787,-65.57932862786176,62.96849978733906,-216.11904909222932,18.297037211801754,234.41608630403107,-55.16091168119962,90.47861443147683,-7.0,-11.0,12.0,-4.0,7.0,11.0,0,0,0,0,100
93,136937,40560,100870,-31.645415392343462,-33.20863731610985,31.0,0.3996669442131557,0.8823798627002288,0.29797154773847756,0.3901863796009833,40565.06,100846.96,-5.059999999997672,23.039999999993597,-0.00012473789019411464,0.00022846499289610312,0.4021017150788143,0.9529272487489857,-0.5459825096742087,-30.539938172888597,20.720478400702618,-81.8582102025153,0.9945161543845132,82.85272635689981,-25.63165917509987,36.789119101369664,-62.04745951544501,59.57511417985967,-216.11904909222932,18.297037211801754,234.41608630403107,-53.218455489489564,85.60430817005206,-12.0,11.0,-19.0,0.0,12.0,11.0,0,0,0,0,100
94,136959,40575,100880,-17.255065604867628,-22.9638430411012,22.0,0.4121565362198168,0.8869565217391304,0.31931671543480666,0.3963527501948359,40565.84,100850.54,9.160000000003492,29.460000000006403,0.0002258057518346346,0.00029211544132541487,0.402210547184774,0.7514014781404021,0.7730017653640169,-29.6348803378213,20.279249541733193,-81.8582102025153,0.9945161543845132,82.85272635689981,-24.918467808572764,35.79454058055999,-58.18435539442246,55.503964362388984,-205.62281368158952,18.297037211801754,223.91985089339127,-50.88701624987233,80.02809176412354,15.0,10.0,3.0,21.0,15.0,10.0,0,0,0,0,100
95,136982,40568,100868,-24.08825461613728,-34.27933861997675,23.0,0.4063280599500416,0.8814645308924485,0.3091810642866181,0.38954192146373495,40566.72,100853.54,1.2799999999988358,14.460000000006403,3.1552957695343275e-05,0.00014337622655591866,0.4021889994844748,0.7027047657827191,0.22007105678037353,-28.644300263378117,19.271636753584854,-81.8582102025153,0.9945161543845132,82.85272635689981,-24.411016327869213,34.41604278643092,-54.89930819447076,51.762469513964945,-205.62281368158952,18.297037211801754,223.91985089339127,-48.632654530846985,75.09793755764504,-7.0,-12.0,8.0,-2.0,7.0,12.0,0,0,0,0,100
96,136992,40573,100883,-18.70370671574565,-19.189493921220784,10.0,0.4104912572855953,0.888329519450801,0.3171679499148469,0.3986245415845897,40567.46,100856.8,5.540000000000873,26.19999999999709,0.00013656265391032304,0.00025977425419007036,0.4021787615356403,0.9746847307454042,0.5256974149963435,-27.799003672504384,18.744597058813923,-81.8582102025153,0.9945161543845132,82.85272635689981,-24.072244589585026,33.4233051283571,-51.363755391889214,47.81733139853124,-205.62281368158952,18.297037211801754,223.91985089339127,-47.754471408978915,69.84985759751592,5.0,15.0,-2.0,3.0,5.0,15.0,0,0,0,0,100
97,137012,40570,100885,-21.89654576983025,-17.56263235960308,20.0,0.4079933388842631,0.8892448512585812,0.3124320202089451,0.3996037541509465,40568.12,100860.08,1.8799999999973807,24.919999999998254,4.634180731070063e-05,0.000247074957703764,0.4021410516925212,1.2467690105610751,0.1875617332545015,-27.049787530639186,18.198160587842228,-81.8582102025153,0.9945161543845132,82.85272635689981,-23.597917426555995,32.499855280570095,-47.8535083349155,43.44424375667701,-205.62281368158952,18.297037211801754,223.91985089339127,-47.383787437861415,64.33982071188579,-3.0,2.0,2.0,17.0,3.0,2.0,0,0,0,0,100
98,137038,40577,100880,-14.430085529169958,-22.347911492462813,26.0,0.4138218151540383,0.8869565217391304,0.3235070008931237,0.39672348113265615,40569.08,100863.54,7.919999999998254,16.460000000006403,0.00019522256851765564,0.00016319078231843146,0.40223037272006346,0.6457017486415557,1.1962842860617033,-25.982046252084015,17.30150099572235,-81.8582102025153,0.9945161543845132,82.85272635689981,-22.518073029954735,31.119476625038455,-44.18801029113297,37.134697298513174,-175.22602196840882,18.297037211801754,193.52305918021057,-45.56552035053005,57.48031212573948,7.0,-5.0,4.0,-3.0,7.0,5.0,0,0,0,0,100
